timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508446973.094716,2.558988,1.509188,-0.540232,3.240792,-3.137761,1.187387,0.033876,-0.998103,0.051413,0.058944,0.176493,0.249888,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.114734,2.953094,1.462686,-0.978695,2.372103,-1.403476,0.608695,0.020219,-0.994162,0.105989,-0.251832,0.180578,0.377776,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.134746,3.021834,1.433142,-1.051592,1.050913,0.368160,0.010325,0.016394,-0.990541,0.136237,-0.520483,-0.031936,0.213540,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.154744,3.021524,1.420901,-1.043977,0.513613,0.244542,-0.181598,0.017887,-0.988787,0.148259,-0.645512,-0.393370,-0.334310,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.174771,2.997361,1.405095,-1.015849,0.877089,0.140614,-0.378848,0.023708,-0.986303,0.163231,-0.256908,-0.036585,0.031105,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.194777,2.982006,1.387070,-1.000820,0.851248,-0.089095,-0.149251,0.029032,-0.983170,0.180373,-0.170756,0.064224,0.101152,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.214772,3.000903,1.367598,-1.019088,1.124342,0.123046,0.102314,0.028298,-0.979426,0.199809,-0.059044,0.154017,-0.026744,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.234806,3.030175,1.341287,-1.050018,1.446945,-0.193304,0.200549,0.025295,-0.973778,0.226089,-0.035412,0.041939,-0.208053,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.254805,3.055490,1.312726,-1.083367,1.411773,-0.426694,0.287391,0.021948,-0.966884,0.254270,-0.016744,-0.065449,-0.264707,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.274831,3.071776,1.290179,-1.111378,0.950843,-0.594342,0.274942,0.019320,-0.960885,0.276274,0.042768,-0.188621,-0.262541,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.294842,3.080305,1.279012,-1.134477,0.390818,-0.744808,0.300018,0.017619,-0.957732,0.287121,0.122701,0.039321,-0.184079,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.314853,3.080424,1.272080,-1.153521,0.435836,-1.022421,0.208612,0.017990,-0.955715,0.293744,0.129715,0.147426,-0.128277,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.334867,3.066672,1.257515,-1.164191,0.928139,-1.271797,0.057034,0.023068,-0.951327,0.307318,0.003757,0.196795,0.034265,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.354870,3.049405,1.235189,-1.172466,1.185779,-1.189097,0.049641,0.030318,-0.944210,0.327944,-0.080184,0.108303,0.108900,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.374889,3.041869,1.211999,-1.183807,1.153546,-0.720479,0.081671,0.034960,-0.936320,0.349404,-0.099199,0.084727,0.132499,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.394903,3.039810,1.188675,-1.192229,1.206765,-0.409518,0.003555,0.037888,-0.927876,0.370960,-0.060532,0.008168,0.115765,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.414903,3.037785,1.163409,-1.197848,1.286646,-0.345933,-0.028745,0.041056,-0.918159,0.394079,0.028173,-0.084893,0.004618,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.434925,3.036872,1.138489,-1.203712,1.222670,-0.286287,0.005909,0.043794,-0.908001,0.416672,0.041975,-0.075580,-0.062500,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.454938,3.036586,1.114006,-1.210286,1.267434,-0.360687,0.001963,0.046230,-0.897473,0.438641,0.042271,0.050991,-0.221783,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.474950,3.029082,1.085990,-1.214098,1.489262,-0.689458,-0.110382,0.052324,-0.884765,0.463090,0.075011,-0.029419,-0.308214,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.494960,3.010085,1.054443,-1.215822,1.586500,-1.218713,-0.156828,0.064740,-0.869625,0.489449,0.056689,-0.109913,-0.324593,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.514976,2.986282,1.024267,-1.218555,1.416141,-1.278055,-0.140179,0.080395,-0.854333,0.513470,-0.042202,-0.305258,-0.181530,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.534985,2.967216,1.000693,-1.220557,1.012398,-0.859293,-0.143195,0.093638,-0.841845,0.531534,-0.108271,-0.348768,-0.208506,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.554976,2.955679,0.984517,-1.222046,0.706539,-0.578404,-0.065651,0.102268,-0.833005,0.543732,-0.201252,-0.383197,-0.400986,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.575001,2.944709,0.971753,-1.226607,0.644762,-0.882912,0.033694,0.110297,-0.825876,0.552959,-0.247504,-0.389670,-0.646236,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.595021,2.927815,0.959105,-1.232338,0.638531,-1.136866,0.016415,0.121830,-0.818678,0.561180,-0.265400,-0.476671,-0.625573,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.615023,2.910725,0.950973,-1.234750,0.194423,-0.739498,-0.034864,0.132921,-0.813981,0.565479,-0.328523,-0.796004,-0.589329,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.635041,2.905753,0.958289,-1.232131,-0.760235,0.220622,0.059133,0.134336,-0.818209,0.559006,-0.315534,-1.017743,-0.823822,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.655057,2.908494,0.991891,-1.222094,-2.378975,0.665738,0.117445,0.126378,-0.837062,0.532311,-0.167485,-0.981236,-1.240365,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.675068,2.896900,1.057704,-1.192973,-3.761857,0.597039,0.009087,0.118918,-0.871231,0.476252,-0.061835,-0.698517,-1.150110,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.695082,2.866661,1.128851,-1.157134,-3.422080,-0.397797,0.223023,0.116112,-0.903921,0.411636,0.268852,-0.307947,-0.393661,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.715074,2.820054,1.184574,-1.136918,-2.383652,-2.019502,0.515720,0.119045,-0.926339,0.357387,0.341450,-0.558326,0.105260,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.735104,2.755460,1.226082,-1.132775,-1.866873,-3.547696,0.737103,0.127266,-0.941172,0.313047,0.333396,-0.721288,0.375628,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.755117,2.690964,1.274206,-1.133628,-2.498419,-2.651343,1.175501,0.127289,-0.956339,0.263085,0.367798,-0.708746,0.901771,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.775102,2.648138,1.341805,-1.108743,-3.515578,-0.010768,1.215951,0.107521,-0.973896,0.199915,0.061089,-0.234356,0.224890,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.795139,2.529709,1.418223,-0.976653,-4.040060,0.721969,0.755400,0.087300,-0.988383,0.124408,-0.006124,-0.166310,0.000119,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.815153,2.131466,1.482233,-0.562803,-3.831908,0.499002,0.518447,0.074906,-0.996081,0.047032,0.012069,-0.105650,-0.032048,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.835165,1.199671,1.503536,0.375703,-3.444431,0.071288,0.692746,0.062634,-0.997739,-0.024375,0.098621,0.053647,0.306647,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.855175,0.481727,1.471277,1.093264,-3.042141,-0.244815,0.888546,0.046032,-0.995052,-0.088048,0.117740,0.096660,0.412221,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.875165,0.184708,1.422143,1.385951,-2.822783,-0.312891,0.896694,0.027201,-0.988971,-0.145587,0.151037,0.173923,0.553714,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.895200,0.054255,1.367882,1.516724,-2.838718,0.116859,0.753147,0.010928,-0.979483,-0.201228,0.180951,0.190452,0.603053,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.915205,0.005439,1.310794,1.578601,-2.883436,0.849155,0.542512,0.001398,-0.966389,-0.257079,0.128164,0.233815,0.634643,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.935200,0.005248,1.254038,1.603956,-2.777729,1.387632,0.219045,0.001635,-0.950250,-0.311484,-0.038149,0.321039,0.658011,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.955236,0.034998,1.202422,1.607322,-2.444106,1.798514,-0.102637,0.012600,-0.932914,-0.359879,-0.113308,0.348533,0.680603,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.975233,0.079321,1.158128,1.602252,-2.057427,2.053725,-0.276000,0.031779,-0.916054,-0.399794,-0.127604,0.359550,0.707412,8.844164,-31.271721,-9.479395,,,,,,,5
1508446973.995261,0.122931,1.122243,1.597122,-1.580305,1.786863,-0.265875,0.053176,-0.901075,-0.430390,0.014863,0.439833,0.719147,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.015272,0.147762,1.099309,1.596863,-0.831630,0.825702,-0.081545,0.066871,-0.890894,-0.449262,0.159218,0.455759,0.715406,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.035282,0.143933,1.094274,1.602864,0.062823,-0.378382,0.225186,0.065793,-0.888595,-0.453949,0.229464,0.454666,0.691284,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.055297,0.105282,1.106464,1.620408,0.829361,-1.618189,0.625596,0.047061,-0.894121,-0.445347,0.377789,0.479387,0.519809,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.075303,0.028593,1.131955,1.654260,1.439535,-2.693726,0.890681,0.012147,-0.905244,-0.424717,0.346389,0.550539,0.376484,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.095319,-0.074233,1.166568,1.696936,1.930976,-3.380750,0.748349,-0.029170,-0.919406,-0.392227,0.183009,0.434802,0.206314,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.115333,-0.183400,1.208609,1.741076,2.168983,-3.536958,0.468038,-0.064619,-0.935124,-0.348378,-0.064120,-0.044063,-0.451564,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.135332,-0.262050,1.233552,1.773407,0.799209,-1.029557,0.042312,-0.085720,-0.943670,-0.319591,-0.470112,-1.000559,-1.392231,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.155354,-0.232255,1.241195,1.760582,0.192907,1.608941,-0.448350,-0.074499,-0.946172,-0.314975,-0.797571,-0.734889,-0.927380,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.175368,-0.168688,1.245496,1.738502,0.086847,2.368042,-0.294264,-0.053656,-0.947555,-0.315057,-0.460473,-0.050141,-0.409278,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.195379,-0.113447,1.243562,1.735382,-0.189864,2.780784,0.126468,-0.036387,-0.946935,-0.319359,-0.104666,0.271169,-0.016380,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.215391,-0.064783,1.243649,1.745078,0.284065,2.764381,0.064353,-0.020803,-0.946963,-0.320669,-0.080195,0.378802,0.286504,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.235402,-0.020572,1.267782,1.728331,1.847158,0.428705,-0.510136,-0.006138,-0.954441,-0.298335,-0.003429,-0.118618,0.839931,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.255415,-0.006836,1.319403,1.693992,2.689049,-1.653310,-0.338661,-0.001700,-0.968567,-0.248748,-0.018166,-0.424591,0.730728,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.275421,-0.015668,1.340877,1.687123,-0.030936,1.445099,-0.260813,-0.003571,-0.973685,-0.227871,0.082260,-1.342935,-0.771336,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.295440,0.100978,1.324563,1.649446,-1.129612,3.624188,-0.356608,0.024572,-0.969837,-0.242511,0.565180,-0.152706,0.330371,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.315451,0.090684,1.303750,1.686814,-0.839240,0.020571,0.847289,0.023897,-0.964555,-0.262799,0.332243,0.303239,0.765103,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.335463,-0.024236,1.307217,1.775467,0.812811,-2.249492,1.137108,-0.006314,-0.965464,-0.260461,0.311779,0.742899,1.002405,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.355476,-0.138702,1.346215,1.832567,2.535585,-2.899935,0.098870,-0.030790,-0.974887,-0.220560,0.270582,1.138843,1.094034,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.375487,-0.135516,1.412772,1.808019,3.638248,0.139781,-1.141869,-0.021261,-0.987540,-0.155925,0.137334,0.997687,1.030162,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.395498,0.118636,1.497046,1.573094,3.901123,1.108830,-1.347652,0.008721,-0.997282,-0.073165,-0.027413,-0.023394,0.553588,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.415512,1.136773,1.550366,0.540723,2.664860,-2.097482,0.230446,0.018535,-0.999791,-0.008591,-0.510112,-0.910395,-0.720413,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.435502,3.130245,1.534006,-1.492961,2.318108,-1.089790,0.956631,0.000417,-0.999323,0.036780,-0.399831,-0.685049,-0.020835,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.455533,-3.068116,1.489632,-1.575792,1.986987,0.299548,-0.058688,-0.005952,-0.996708,0.080856,-0.256240,-0.365734,0.230423,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.475547,-3.121125,1.459736,-1.521970,1.257954,-0.009532,-0.152248,-0.002268,-0.993839,0.110809,0.046473,0.183140,0.266938,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.495538,-3.131025,1.436154,-1.505259,1.226710,0.520790,-0.094609,-0.001418,-0.990949,0.134228,0.174789,0.307691,0.048374,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.515570,3.116654,1.409250,-1.460273,1.414959,0.339630,-0.530802,0.004011,-0.986980,0.160795,0.170229,0.308757,-0.071363,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.535583,3.058671,1.375340,-1.399378,1.831551,-0.043198,-0.578761,0.016086,-0.980959,0.193547,0.010708,0.057299,-0.120869,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.555593,3.040101,1.335382,-1.386766,2.000337,-0.444490,-0.173068,0.023632,-0.972418,0.232046,-0.124904,-0.096888,0.000132,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.575606,3.043355,1.297111,-1.399580,1.849848,-0.429896,0.028002,0.026509,-0.962781,0.268978,-0.145039,-0.082537,0.015140,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.595601,3.049509,1.261732,-1.413586,1.768915,-0.338558,0.009303,0.027969,-0.952619,0.302878,-0.048096,-0.038928,-0.115806,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.615630,3.048285,1.225095,-1.421356,1.875605,-0.530074,-0.059170,0.031572,-0.940838,0.337383,-0.003618,-0.078159,-0.209834,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.635629,3.042760,1.188868,-1.432679,1.747757,-0.971337,0.111930,0.036776,-0.927948,0.370892,0.101576,-0.076538,-0.296444,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.655655,3.037926,1.156027,-1.451673,1.679553,-1.162209,0.200661,0.041700,-0.915209,0.400815,0.141283,0.125445,-0.310499,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.675666,3.023074,1.118898,-1.462301,1.996410,-1.315392,-0.114133,0.051633,-0.899620,0.433611,0.089221,0.094642,-0.422869,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.695677,2.993924,1.078910,-1.465782,1.879602,-1.748956,-0.169727,0.069489,-0.881444,0.467149,-0.082551,-0.310024,-0.754243,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.715691,2.966107,1.052785,-1.471172,0.887974,-1.501521,-0.041438,0.086447,-0.868806,0.487549,0.011941,-0.451110,-0.723419,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.735703,2.942034,1.046737,-1.471412,0.035996,-1.023137,-0.074728,0.099198,-0.865795,0.490468,0.000931,-0.469334,-0.595433,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.755713,2.919486,1.048792,-1.464552,-0.171575,-0.747206,-0.184836,0.109838,-0.866821,0.486371,-0.180471,-0.397232,-0.323498,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.775727,2.902990,1.049407,-1.456453,-0.019585,-0.274483,-0.166188,0.117720,-0.867128,0.483974,-0.521361,-0.463454,-0.189784,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.795732,2.898202,1.052407,-1.452378,-0.383089,-0.017675,0.003494,0.119408,-0.868618,0.480878,-0.647469,-0.809360,-0.735654,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.815749,2.885024,1.078137,-1.441914,-1.973866,-0.235365,0.091349,0.120023,-0.881078,0.457489,-0.779721,-1.084422,-1.255432,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.835762,2.866170,1.134689,-1.405700,-3.443600,1.378247,-0.150612,0.114877,-0.906403,0.406494,-0.315622,-0.794891,-0.975174,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.855760,2.835617,1.208467,-1.331937,-4.052501,1.803870,-0.349100,0.106770,-0.935074,0.337990,0.382336,-0.219894,-0.452934,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.875785,2.778055,1.272413,-1.254610,-2.884253,0.140863,0.000004,0.104533,-0.955813,0.274763,0.479955,-0.253660,0.282611,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.895798,2.705308,1.311783,-1.202754,-1.780286,-2.054081,0.119255,0.108233,-0.966643,0.232135,0.507780,-0.557679,0.466336,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.915809,2.593052,1.349009,-1.149030,-2.184012,-3.151908,0.539925,0.114703,-0.975506,0.187700,0.403226,-0.826252,0.451475,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.935821,2.474024,1.406038,-1.070990,-3.095430,-1.303754,1.225883,0.101537,-0.986458,0.128805,0.148539,-0.722557,0.365427,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.955830,2.216726,1.468961,-0.815658,-3.453278,0.180276,0.854586,0.081179,-0.994819,0.061193,-0.333148,-0.290642,0.100565,8.844164,-31.271721,-9.479395,,,,,,,5
1508446974.975845,1.512670,1.502294,-0.107884,-3.124787,-0.036433,0.602659,0.068333,-0.997655,-0.003976,-0.140904,-0.201640,0.281305,8.844164,-31.271721,-9.479395,,,,,,,5
