timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508446628.915032,0.031372,0.052307,0.009876,-0.003993,0.020167,-0.025173,0.031324,-0.052283,-0.998141,-0.002653,-0.004663,0.004733,-6.603136,-14.705336,-43.294804,,,,,,,5
1508446628.935049,0.031858,0.052602,0.009289,-0.000782,0.008463,-0.030479,0.031809,-0.052577,-0.998110,0.006140,-0.007909,0.007235,-6.575370,-14.718326,-43.294617,,,,,,,5
1508446628.955063,0.032268,0.052739,0.008645,0.000288,0.007394,-0.032601,0.032218,-0.052715,-0.998090,0.014932,-0.004674,0.009061,-6.556652,-14.729680,-43.293594,,,,,,,5
1508446628.975061,0.032846,0.052825,0.007843,0.004569,-0.003263,-0.042156,0.032794,-0.052801,-0.998066,0.019422,-0.001872,0.008488,-6.534949,-14.740246,-43.293278,,,,,,,5
,,,,,,,,,,,,,,,,42.293429,-71.264164,58.074623,-1.000000,-1.000000,1508446628.943380,5
1508446628.995073,0.033505,0.052881,0.006894,0.007775,-0.020266,-0.044273,0.033452,-0.052856,-0.998042,0.017391,0.001999,0.003245,-6.481328,-14.757619,-43.295422,,,,,,,5
1508446629.015103,0.033444,0.052820,0.005937,0.003532,-0.030907,-0.050704,0.033391,-0.052795,-0.998047,0.006480,0.003174,0.003281,-6.455213,-14.761745,-43.297913,,,,,,,5
1508446629.035092,0.032745,0.052925,0.004712,0.008896,-0.057519,-0.065587,0.032693,-0.052901,-0.998064,0.004233,-0.002214,0.006686,-6.459489,-14.768336,-43.295025,,,,,,,5
1508446629.055118,0.031706,0.053858,0.003448,0.028119,-0.056259,-0.055806,0.031654,-0.053832,-0.998048,-0.002571,-0.020357,0.013826,-6.491923,-14.804659,-43.277771,,,,,,,5
1508446629.075142,0.030505,0.055644,0.002506,0.037686,-0.038183,-0.049324,0.030453,-0.055615,-0.997988,-0.010403,-0.021243,0.007662,-6.524593,-14.881067,-43.246639,,,,,,,5
1508446629.095142,0.029458,0.056631,0.001244,0.010049,-0.062666,-0.067671,0.029406,-0.056600,-0.997964,-0.001696,-0.025934,0.010323,-6.545261,-14.921195,-43.229687,,,,,,,5
1508446629.115158,0.028744,0.057621,-0.000045,0.008981,-0.067956,-0.062360,0.028693,-0.057589,-0.997928,0.025110,-0.010892,0.006824,-6.590607,-14.996364,-43.196774,,,,,,,5
1508446629.135174,0.028857,0.058417,-0.001508,0.026052,-0.097740,-0.072890,0.028804,-0.058384,-0.997879,0.039449,-0.010296,-0.001587,-6.585166,-15.044800,-43.180759,,,,,,,5
1508446629.155163,0.027050,0.059238,-0.003361,0.036793,-0.174338,-0.103737,0.027000,-0.059203,-0.997881,0.044137,-0.009828,-0.005461,-6.580568,-15.071602,-43.172115,,,,,,,5
1508446629.175169,0.024537,0.060483,-0.006245,0.044387,-0.254206,-0.160167,0.024490,-0.060446,-0.997871,0.016068,-0.005640,-0.001809,-6.661575,-15.168161,-43.125847,,,,,,,5
1508446629.195205,0.018741,0.061175,-0.010126,0.047699,-0.234045,-0.209071,0.018705,-0.061137,-0.997954,-0.033124,0.009730,-0.007112,-6.690059,-15.188501,-43.114277,,,,,,,5
1508446629.215190,0.016082,0.061351,-0.013802,-0.018500,-0.082941,-0.146684,0.016051,-0.061313,-0.997990,-0.053389,0.019580,-0.015118,-6.919079,-15.263591,-43.051567,,,,,,,5
1508446629.235201,0.016292,0.059942,-0.014897,-0.092290,0.053586,-0.001320,0.016262,-0.059906,-0.998072,-0.057888,0.049377,0.006220,-6.947889,-15.251549,-43.051197,,,,,,,5
1508446629.255239,0.018166,0.058158,-0.013547,-0.074387,0.110220,0.095763,0.018135,-0.058126,-0.998145,-0.007713,0.032765,0.024390,-6.888568,-15.164133,-43.091587,,,,,,,5
1508446629.275221,0.019936,0.057481,-0.011230,-0.017980,0.072034,0.120689,0.019902,-0.057449,-0.998150,0.066860,0.008194,0.010235,-6.841905,-15.115933,-43.115952,,,,,,,5
1508446629.295239,0.019984,0.057069,-0.009092,-0.035977,-0.030045,0.090650,0.019950,-0.057038,-0.998173,0.106667,-0.004028,-0.012615,-6.836180,-15.074680,-43.131298,,,,,,,5
1508446629.315261,0.018133,0.055506,-0.007872,-0.098670,-0.125780,0.045341,0.018104,-0.055477,-0.998296,0.081155,0.014950,-0.028743,-6.888096,-15.031355,-43.138157,,,,,,,5
1508446629.335260,0.014769,0.053769,-0.007056,-0.063487,-0.182138,0.034941,0.014747,-0.053743,-0.998446,0.053659,0.026278,-0.025541,-6.978906,-14.963301,-43.147221,,,,,,,5
1508446629.355273,0.010847,0.053902,-0.006554,0.045180,-0.198054,0.018817,0.010831,-0.053876,-0.998489,-0.024625,0.011197,-0.022995,-7.230594,-14.898934,-43.128048,,,,,,,5
1508446629.375302,0.006823,0.055308,-0.006425,0.067567,-0.199183,0.003030,0.006812,-0.055280,-0.998448,-0.028800,-0.041873,-0.009090,-7.406777,-14.953064,-43.079391,,,,,,,5
1508446629.395285,0.003081,0.055877,-0.006288,-0.001672,-0.176798,0.014188,0.003076,-0.055848,-0.998435,-0.028909,-0.067901,0.003561,-7.492272,-14.979240,-43.055504,,,,,,,5
1508446629.415319,-0.000032,0.054906,-0.005786,-0.071987,-0.139532,0.027477,-0.000032,-0.054879,-0.998493,-0.021727,-0.059684,0.025120,-7.720892,-14.961855,-43.021145,,,,,,,5
1508446629.435334,-0.002472,0.053263,-0.005213,-0.080519,-0.108724,0.026365,-0.002468,-0.053238,-0.998579,-0.022724,-0.020722,0.036573,-7.812403,-14.907660,-43.023441,,,,,,,5
1508446629.455309,-0.004153,0.051885,-0.004825,-0.059223,-0.065223,0.013797,-0.004147,-0.051862,-0.998646,-0.038074,0.010327,0.033909,-7.888337,-14.852297,-43.028732,,,,,,,5
1508446629.475329,-0.004854,0.051051,-0.004688,-0.030481,-0.014286,0.002361,-0.004848,-0.051029,-0.998685,-0.045872,0.025943,0.012937,-7.971175,-14.777454,-43.039234,,,,,,,5
1508446629.495366,-0.004341,0.050750,-0.004842,-0.008122,0.046197,-0.014445,-0.004336,-0.050729,-0.998703,-0.039442,0.018670,0.000259,-7.961453,-14.760227,-43.046944,,,,,,,5
1508446629.515353,-0.002925,0.050718,-0.005332,0.000405,0.081197,-0.029255,-0.002922,-0.050696,-0.998710,-0.035424,0.012732,-0.002984,-7.961453,-14.760227,-43.046944,,,,,,,5
1508446629.535382,-0.001785,0.050898,-0.005928,0.004672,0.098297,-0.031307,-0.001783,-0.050876,-0.998703,-0.022021,-0.003384,-0.002700,-7.818717,-14.767052,-43.070755,,,,,,,5
1508446629.555397,0.000520,0.050997,-0.006411,0.006769,0.122771,-0.019559,0.000520,-0.050974,-0.998700,-0.015580,-0.018972,-0.003406,-7.749245,-14.779600,-43.079010,,,,,,,5
1508446629.575410,0.003510,0.051758,-0.006658,0.000350,0.139821,-0.005757,0.003506,-0.051735,-0.998655,0.006977,-0.021477,-0.003802,-7.662488,-14.784987,-43.092678,,,,,,,5
1508446629.595416,0.006294,0.051610,-0.006694,-0.012436,0.136664,0.000523,0.006286,-0.051587,-0.998649,0.019059,-0.011630,-0.002084,-7.498398,-14.813136,-43.111866,,,,,,,5
1508446629.615432,0.009400,0.051226,-0.006661,-0.017753,0.111184,0.003654,0.009388,-0.051203,-0.998644,0.017712,0.001765,0.003298,-7.413140,-14.803495,-43.129921,,,,,,,5
1508446629.635441,0.011211,0.050925,-0.006569,-0.012413,0.078249,0.003673,0.011196,-0.050903,-0.998641,0.010624,0.009078,0.010772,-7.292883,-14.786291,-43.156319,,,,,,,5
1508446629.655444,0.012330,0.050827,-0.006466,0.001446,0.044248,0.003762,0.012314,-0.050805,-0.998633,0.009293,0.007821,0.011969,-7.258340,-14.779936,-43.164314,,,,,,,5
1508446629.675461,0.013220,0.050932,-0.006478,0.025955,0.020847,-0.001377,0.013202,-0.050910,-0.998616,0.011731,0.003638,0.008443,-7.196559,-14.779114,-43.174942,,,,,,,5
1508446629.695472,0.013546,0.051599,-0.006550,0.033414,0.016678,-0.002341,0.013528,-0.051577,-0.998577,0.010825,-0.001204,0.004834,-7.165050,-14.793756,-43.175167,,,,,,,5
1508446629.715483,0.014095,0.052285,-0.006537,0.007842,0.032649,0.003849,0.014075,-0.052261,-0.998534,0.001214,-0.008988,-0.007050,-7.143182,-14.823131,-43.168716,,,,,,,5
1508446629.735494,0.014898,0.052347,-0.006316,-0.018803,0.053942,0.013228,0.014877,-0.052323,-0.998519,-0.003494,-0.001327,-0.002732,-7.113281,-14.843779,-43.166557,,,,,,,5
1508446629.755503,0.016221,0.051208,-0.006083,-0.030516,0.075173,0.006759,0.016199,-0.051185,-0.998558,0.002096,0.009727,0.002037,-7.083056,-14.816605,-43.180862,,,,,,,5
1508446629.775517,0.018329,0.050025,-0.006223,-0.017696,0.049607,-0.012320,0.018305,-0.050004,-0.998581,0.015127,0.011628,0.002808,-6.989169,-14.758257,-43.216125,,,,,,,5
1508446629.795525,0.019983,0.049281,-0.006667,0.002577,-0.009918,-0.020717,0.019957,-0.049261,-0.998587,0.022050,0.008734,0.002294,-6.910883,-14.720243,-43.241676,,,,,,,5
1508446629.815532,0.019822,0.049281,-0.007057,0.014304,-0.065140,-0.014273,0.019796,-0.049261,-0.998590,0.022104,0.002371,-0.005927,-6.881551,-14.711843,-43.249210,,,,,,,5
1508446629.835528,0.018983,0.050138,-0.007277,0.013235,-0.108542,-0.004655,0.018958,-0.050117,-0.998563,0.004785,-0.009865,-0.003268,-6.895618,-14.736126,-43.238701,,,,,,,5
1508446629.855557,0.015953,0.050636,-0.007246,0.010043,-0.132953,0.001689,0.015932,-0.050615,-0.998591,-0.013628,-0.004698,-0.002263,-6.964750,-14.755423,-43.221035,,,,,,,5
1508446629.875561,0.012556,0.051089,-0.007209,0.021764,-0.146775,0.000711,0.012539,-0.051067,-0.998617,-0.017620,-0.004460,0.000249,-7.074752,-14.775080,-43.196449,,,,,,,5
1508446629.895579,0.007811,0.052828,-0.007042,0.030276,-0.143580,0.006108,0.007800,-0.052804,-0.998574,-0.021869,-0.020545,-0.005179,-7.341581,-14.836231,-43.130913,,,,,,,5
1508446629.915590,0.004370,0.054264,-0.006693,0.047288,-0.141417,0.020092,0.004364,-0.054237,-0.998519,-0.022018,-0.023659,-0.002351,-7.399319,-14.865569,-43.110943,,,,,,,5
1508446629.935599,0.001394,0.055579,-0.006350,0.078186,-0.156331,0.012883,0.001392,-0.055550,-0.998455,-0.019931,-0.027076,0.008022,-7.616619,-14.947434,-43.044739,,,,,,,5
1508446629.955611,-0.002496,0.058307,-0.006259,0.066506,-0.159566,-0.002122,-0.002491,-0.058274,-0.998298,-0.014934,-0.054611,0.024222,-7.818749,-15.080787,-42.961906,,,,,,,5
1508446629.975596,-0.003193,0.058775,-0.006599,-0.008084,0.058149,-0.031321,-0.003187,-0.058741,-0.998268,-0.013964,-0.057149,-0.041222,-7.893045,-15.114071,-42.936619,,,,,,,5
1508446629.995632,0.000305,0.057253,-0.007971,-0.177379,0.278985,-0.093242,0.000305,-0.057222,-0.998361,-0.029571,-0.029448,-0.069052,-7.804454,-15.095839,-42.959221,,,,,,,5
1508446630.015643,0.006992,0.052221,-0.010252,-0.259362,0.342847,-0.119319,0.006983,-0.052197,-0.998612,-0.098032,0.059643,0.048600,-7.476963,-14.915624,-43.080242,,,,,,,5
1508446630.035629,0.013684,0.049213,-0.012526,-0.065573,0.315140,-0.114546,0.013667,-0.049193,-0.998696,-0.052424,0.082381,0.129418,-7.152797,-14.762093,-43.188034,,,,,,,5
1508446630.055663,0.019173,0.050331,-0.015077,0.115504,0.240616,-0.133338,0.019147,-0.050309,-0.998550,-0.018247,0.069474,0.139023,-6.933839,-14.768070,-43.221687,,,,,,,5
1508446630.075676,0.024464,0.053570,-0.017721,0.184659,0.286321,-0.115696,0.024426,-0.053545,-0.998267,-0.007382,0.057802,0.115164,-6.807136,-14.819672,-43.224163,,,,,,,5
1508446630.095685,0.031140,0.057840,-0.019162,0.202564,0.387524,-0.032422,0.031083,-0.057808,-0.997844,0.002959,-0.039711,-0.051076,-6.327462,-15.129053,-43.189854,,,,,,,5
1508446630.115695,0.039624,0.060771,-0.019138,0.099179,0.417504,0.018920,0.039540,-0.060733,-0.997371,0.020640,-0.049405,-0.055791,-6.058086,-15.250287,-43.185841,,,,,,,5
1508446630.135699,0.047557,0.061710,-0.018997,0.019441,0.216740,0.009592,0.047449,-0.061671,-0.996968,0.064826,-0.008825,-0.037959,-5.664156,-15.326117,-43.212452,,,,,,,5
1508446630.155718,0.049107,0.062731,-0.019326,0.082447,-0.002083,-0.034669,0.048991,-0.062690,-0.996830,0.084371,0.029014,-0.018078,-5.468195,-15.366280,-43.223427,,,,,,,5
1508446630.175702,0.047038,0.065458,-0.020723,0.173102,-0.172236,-0.072380,0.046920,-0.065411,-0.996755,0.061830,0.023740,-0.024058,-5.472213,-15.408779,-43.207787,,,,,,,5
1508446630.195727,0.042401,0.069464,-0.022133,0.214628,-0.253978,-0.049740,0.042286,-0.069409,-0.996692,0.004574,-0.015415,-0.010724,-5.673804,-15.647055,-43.096008,,,,,,,5
1508446630.215749,0.037858,0.073491,-0.022889,0.186867,-0.209233,-0.017993,0.037747,-0.073425,-0.996586,-0.033261,-0.025162,0.001408,-5.823204,-15.788424,-43.024460,,,,,,,5
1508446630.235760,0.035093,0.076527,-0.023189,0.129291,-0.081691,-0.008789,0.034983,-0.076453,-0.996459,-0.046946,-0.014795,0.020065,-5.987362,-15.945280,-42.944008,,,,,,,5
1508446630.255767,0.033938,0.078818,-0.023443,0.073849,0.105268,-0.018687,0.033826,-0.078736,-0.996321,-0.038556,-0.000915,0.024886,-6.023775,-16.072659,-42.891399,,,,,,,5
1508446630.275782,0.038436,0.079745,-0.023923,0.040761,0.275251,-0.020961,0.038305,-0.079661,-0.996086,-0.023229,0.008997,-0.016198,-6.077410,-16.104111,-42.872032,,,,,,,5
1508446630.295792,0.044013,0.080739,-0.024389,0.058871,0.255058,-0.020827,0.043855,-0.080652,-0.995777,-0.011018,0.018564,-0.035839,-5.751578,-16.167782,-42.893013,,,,,,,5
1508446630.315803,0.048247,0.082230,-0.024934,0.085540,0.184060,-0.024810,0.048065,-0.082137,-0.995461,-0.003784,0.008376,-0.030982,-5.488659,-16.241652,-42.899551,,,,,,,5
1508446630.335800,0.051463,0.083878,-0.025719,0.079196,0.147892,-0.039796,0.051259,-0.083780,-0.995165,0.017940,-0.035361,-0.007276,-5.371297,-16.299774,-42.892365,,,,,,,5
1508446630.355823,0.054503,0.085202,-0.026559,0.058956,0.145800,-0.033576,0.054279,-0.085099,-0.994893,0.027447,-0.052627,-0.002040,-5.230241,-16.370583,-42.882828,,,,,,,5
1508446630.375835,0.056753,0.086485,-0.027333,0.077112,0.057595,-0.039882,0.056511,-0.086377,-0.994658,0.045860,-0.045978,-0.002778,-5.127710,-16.411812,-42.879452,,,,,,,5
1508446630.395820,0.057260,0.087509,-0.028228,0.086745,-0.065618,-0.034572,0.057010,-0.087397,-0.994541,0.024945,0.016261,0.015506,-5.050143,-16.495031,-42.856720,,,,,,,5
1508446630.415856,0.055905,0.089618,-0.029141,0.118704,-0.061422,-0.044952,0.055652,-0.089498,-0.994431,0.019375,0.036168,0.013062,-5.050685,-16.554550,-42.833698,,,,,,,5
1508446630.435867,0.054918,0.092035,-0.030469,0.125124,-0.054059,-0.065124,0.054658,-0.091906,-0.994267,-0.028657,0.028902,-0.007183,-5.093447,-16.690233,-42.775940,,,,,,,5
1508446630.455877,0.053999,0.094501,-0.031930,0.132567,-0.046615,-0.061863,0.053732,-0.094360,-0.994087,-0.043631,-0.005188,0.013588,-5.117790,-16.804081,-42.728439,,,,,,,5
1508446630.475887,0.054093,0.097158,-0.032991,0.134613,0.024657,-0.034108,0.053812,-0.097005,-0.993828,-0.032953,-0.005992,0.008812,-5.123971,-16.864414,-42.703918,,,,,,,5
1508446630.495899,0.053452,0.099479,-0.033432,0.127153,-0.015433,-0.011729,0.053162,-0.099315,-0.993635,-0.012940,0.016353,-0.006731,-5.133543,-16.971382,-42.660370,,,,,,,5
1508446630.515884,0.053292,0.101639,-0.033696,0.100518,0.005838,-0.008738,0.052992,-0.101464,-0.993427,0.011736,0.038644,0.006717,-5.137743,-17.104975,-42.606476,,,,,,,5
1508446630.535919,0.053847,0.103611,-0.034192,0.102665,0.034457,-0.026800,0.053533,-0.103426,-0.993196,0.019557,0.047670,-0.000915,-5.132762,-17.170321,-42.580788,,,,,,,5
1508446630.555926,0.054647,0.105908,-0.034791,0.120745,0.034489,-0.014938,0.054314,-0.105710,-0.992913,-0.027657,0.018948,-0.010002,-5.097806,-17.259996,-42.548714,,,,,,,5
1508446630.575924,0.053719,0.108374,-0.034484,0.120683,-0.017393,0.035065,0.053378,-0.108162,-0.992699,-0.022433,0.000756,-0.003395,-5.062315,-17.389626,-42.500145,,,,,,,5
1508446630.595929,0.052640,0.110843,-0.033518,0.123859,-0.073605,0.061668,0.052292,-0.110616,-0.992487,0.007308,-0.025401,-0.002905,-5.124749,-17.463091,-42.462521,,,,,,,5
1508446630.615954,0.051875,0.114923,-0.032574,0.093010,-0.079997,0.050761,0.051510,-0.114670,-0.992067,0.020084,-0.044281,-0.000792,-5.236821,-17.602915,-42.391052,,,,,,,5
1508446630.635973,0.049072,0.116904,-0.031071,0.105730,-0.147810,0.102987,0.048717,-0.116638,-0.991979,-0.027492,0.007934,0.031392,-5.282461,-17.734474,-42.330513,,,,,,,5
1508446630.655957,0.046978,0.118300,-0.029663,0.034426,-0.039591,0.052437,0.046633,-0.118024,-0.991915,-0.030672,-0.000781,0.024569,-5.433732,-17.804295,-42.282028,,,,,,,5
1508446630.675982,0.042767,0.119934,-0.028242,0.127086,-0.152194,0.069089,0.042446,-0.119647,-0.991909,-0.070095,0.048861,0.042202,-5.629406,-17.854095,-42.235405,,,,,,,5
1508446630.696005,0.042897,0.120406,-0.027979,-0.024147,0.096300,0.020115,0.042573,-0.120116,-0.991847,-0.043626,-0.026643,0.024897,-5.667727,-17.878986,-42.219746,,,,,,,5
1508446630.716015,0.044794,0.119458,-0.026800,-0.039144,0.154854,0.054107,0.044460,-0.119174,-0.991877,0.008275,0.030871,0.033503,-5.649693,-17.865780,-42.227753,,,,,,,5
1508446630.736027,0.049065,0.117810,-0.026217,-0.107246,0.245015,0.004635,0.048705,-0.117538,-0.991873,-0.012069,0.040893,0.011511,-5.476915,-17.797644,-42.279259,,,,,,,5
1508446630.756027,0.053655,0.114448,-0.026012,-0.076390,0.248215,0.013410,0.053279,-0.114198,-0.992028,-0.004756,0.024477,-0.003242,-5.336274,-17.670048,-42.350704,,,,,,,5
1508446630.776048,0.058217,0.114352,-0.025151,0.026828,0.220692,0.056831,0.057804,-0.114103,-0.991786,0.012463,0.011701,-0.004567,-5.134859,-17.616747,-42.397778,,,,,,,5
1508446630.796059,0.061101,0.115400,-0.023937,0.056688,0.104906,0.063379,0.060657,-0.115144,-0.991495,0.075696,0.012376,0.020487,-4.958903,-17.646118,-42.406513,,,,,,,5
1508446630.816055,0.062122,0.116806,-0.022937,0.071667,0.033647,0.042153,0.061659,-0.116541,-0.991270,0.056902,0.014612,-0.015627,-4.916516,-17.694033,-42.391476,,,,,,,5
1508446630.836080,0.062165,0.117689,-0.022330,0.016342,0.005999,0.025705,0.061696,-0.117417,-0.991164,-0.013142,-0.016601,-0.025605,-4.915718,-17.730913,-42.376156,,,,,,,5
1508446630.856091,0.063079,0.117187,-0.021942,-0.042245,0.079311,0.019953,0.062605,-0.116919,-0.991166,-0.040694,-0.040369,0.020585,-4.919890,-17.740702,-42.371574,,,,,,,5
1508446630.876101,0.065277,0.116844,-0.021394,0.002440,0.119684,0.027805,0.064786,-0.116578,-0.991066,-0.013486,-0.020568,0.026787,-4.844902,-17.701662,-42.396538,,,,,,,5
1508446630.896112,0.067094,0.117372,-0.021090,0.035510,0.074967,0.004620,0.066582,-0.117103,-0.990885,0.009315,-0.005257,0.027003,-4.777652,-17.700384,-42.404701,,,,,,,5
1508446630.916122,0.067985,0.118743,-0.021678,0.004738,0.065227,-0.051008,0.067454,-0.118464,-0.990665,-0.008540,-0.021535,-0.005292,-4.712116,-17.725620,-42.401493,,,,,,,5
1508446630.936134,0.069872,0.117894,-0.023151,-0.060168,0.100197,-0.085589,0.069330,-0.117621,-0.990635,-0.020121,-0.031198,0.008183,-4.638752,-17.773954,-42.389351,,,,,,,5
1508446630.956128,0.072372,0.116049,-0.024617,-0.099605,0.127894,-0.069922,0.071823,-0.115789,-0.990674,-0.019302,-0.030695,0.013867,-4.552926,-17.742403,-42.411865,,,,,,,5
1508446630.976153,0.075517,0.114407,-0.025501,-0.048553,0.118429,-0.035436,0.074953,-0.114157,-0.990631,0.026061,0.016410,-0.008133,-4.337687,-17.636063,-42.478725,,,,,,,5
1508446630.996165,0.076733,0.114404,-0.026289,0.021794,0.014240,-0.047711,0.076156,-0.114155,-0.990540,0.044190,0.024570,-0.004593,-4.267952,-17.622730,-42.491322,,,,,,,5
1508446631.016172,0.075634,0.114335,-0.027498,-0.020683,-0.111929,-0.063973,0.075069,-0.114086,-0.990631,0.066808,0.024883,-0.016343,-4.249752,-17.640352,-42.485828,,,,,,,5
1508446631.036188,0.074852,0.111779,-0.028889,-0.148436,-0.157527,-0.061868,0.074316,-0.111546,-0.990977,0.010905,-0.033336,-0.041753,-4.263348,-17.571398,-42.513035,,,,,,,5
1508446631.056197,0.072450,0.107349,-0.029450,-0.249670,-0.110610,-0.027532,0.071970,-0.107143,-0.991635,-0.036127,-0.056767,-0.059070,-4.291416,-17.541153,-42.522701,,,,,,,5
1508446631.076208,0.067929,0.103375,-0.028709,-0.297642,-0.195364,0.032699,0.067514,-0.103191,-0.992368,-0.010187,-0.028096,-0.024966,-4.496442,-17.311356,-42.595623,,,,,,,5
1508446631.096220,0.062306,0.096806,-0.027282,-0.356172,-0.318502,0.050223,0.061974,-0.096655,-0.993387,0.019004,0.004446,0.002725,-4.756541,-16.974493,-42.702816,,,,,,,5
1508446631.116226,0.055847,0.088196,-0.026166,-0.423184,-0.384401,0.029390,0.055601,-0.088081,-0.994560,0.037050,0.028175,0.065437,-4.941611,-16.703754,-42.788471,,,,,,,5
1508446631.136240,0.049301,0.079886,-0.025051,-0.392397,-0.255821,0.044648,0.049124,-0.079801,-0.995600,0.045084,0.038389,0.117884,-5.270507,-16.337742,-42.890423,,,,,,,5
1508446631.156252,0.048249,0.074251,-0.023395,-0.213760,0.103275,0.079401,0.048097,-0.074183,-0.996084,0.067412,0.080149,0.073217,-5.476246,-15.957029,-43.007816,,,,,,,5
1508446631.176262,0.053840,0.070773,-0.021597,-0.200015,0.323145,0.072227,0.053680,-0.070714,-0.996051,0.073212,0.011189,-0.129895,-5.303405,-15.791683,-43.090424,,,,,,,5
