timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508446665.478405,0.084007,0.060958,0.018961,-0.012318,0.042546,-0.000674,0.083753,-0.060920,-0.994623,-0.005903,-0.001504,0.001062,-4.455789,-15.017163,-43.461697,,,,,,,5
1508446665.498412,0.084659,0.060791,0.018944,-0.011241,0.025541,-0.002807,0.084402,-0.060754,-0.994578,0.004084,-0.004218,-0.001974,-4.405459,-15.005425,-43.470879,,,,,,,5
,,,,,,,,,,,,,,,,42.293784,-71.265218,58.074623,-1.000000,-1.000000,1508446665.437836,5
,,,,,,,,,,,,,,,,42.293827,-71.265370,58.074623,-1.000000,-1.000000,1508446665.448403,5
1508446665.518445,0.085158,0.060778,0.018847,-0.003778,0.013845,-0.004884,0.084898,-0.060741,-0.994537,0.004488,-0.003560,0.001800,-4.380175,-15.003990,-43.473930,,,,,,,5
1508446665.538447,0.085350,0.060791,0.018759,0.004738,0.007478,-0.001624,0.085089,-0.060754,-0.994519,0.005701,-0.001746,0.003461,-4.373803,-15.002815,-43.474976,,,,,,,5
1508446665.558448,0.085534,0.061004,0.018758,0.000501,-0.006296,0.003675,0.085271,-0.060967,-0.994491,0.009776,-0.003960,0.001357,-4.357990,-15.013671,-43.472816,,,,,,,5
1508446665.578477,0.085771,0.060825,0.018830,-0.003755,-0.016911,0.004696,0.085508,-0.060788,-0.994481,0.005587,0.003033,0.002370,-4.354836,-15.010612,-43.474190,,,,,,,5
1508446665.598481,0.085472,0.060654,0.018967,-0.001629,-0.016905,0.006843,0.085211,-0.060617,-0.994517,0.002588,0.003595,0.002238,-4.354870,-15.004454,-43.476315,,,,,,,5
1508446665.618495,0.084852,0.060730,0.019118,-0.002699,0.000085,0.004718,0.084594,-0.060693,-0.994565,-0.008422,-0.002295,0.002149,-4.381432,-14.996526,-43.476379,,,,,,,5
1508446665.638509,0.084928,0.060623,0.019157,-0.005890,0.015999,-0.001685,0.084670,-0.060586,-0.994565,-0.004333,0.001153,0.003827,-4.388521,-14.996672,-43.475613,,,,,,,5
1508446665.658503,0.085174,0.060494,0.019103,-0.003758,0.018115,-0.003795,0.084915,-0.060457,-0.994552,-0.004440,0.000490,0.003219,-4.386564,-14.992623,-43.477207,,,,,,,5
1508446665.678512,0.085781,0.060470,0.019039,0.000497,0.014938,-0.000568,0.085519,-0.060433,-0.994502,0.004767,-0.000023,0.003459,-4.361895,-14.988004,-43.481281,,,,,,,5
1508446665.698541,0.086297,0.060486,0.019039,0.000499,0.007507,0.000491,0.086032,-0.060449,-0.994457,0.009885,0.000054,0.001125,-4.344489,-14.988952,-43.482700,,,,,,,5
,,,,,,,,,,,,,,,,42.293858,-71.265475,58.074623,-1.000000,-1.000000,1508446665.650810,5
1508446665.718538,0.086862,0.060408,0.019017,-0.002662,-0.005216,0.000480,0.086594,-0.060371,-0.994413,0.009445,0.001090,0.001722,-4.315101,-14.988367,-43.485828,,,,,,,5
1508446665.738551,0.086960,0.060396,0.019003,-0.004787,-0.012650,0.000456,0.086692,-0.060359,-0.994405,0.004052,0.000239,-0.000376,-4.302091,-14.986958,-43.487602,,,,,,,5
,,,,,,,,,,,,,,,,42.293878,-71.265543,58.074623,-1.000000,-1.000000,1508446665.670422,5
1508446665.758558,0.086756,0.060312,0.019009,-0.012239,-0.011587,-0.000669,0.086490,-0.060276,-0.994428,0.000058,-0.002255,0.001401,-4.303675,-14.983950,-43.488480,,,,,,,5
1508446665.778559,0.086562,0.060191,0.019019,-0.010113,-0.004152,-0.000646,0.086297,-0.060154,-0.994452,-0.002435,-0.003750,0.002569,-4.310555,-14.979510,-43.489326,,,,,,,5
,,,,,,,,,,,,,,,,42.293425,-71.264124,59.517208,-1.000000,-1.000000,1508446665.743677,5
1508446665.798590,0.086382,0.060118,0.018995,-0.003722,-0.000976,-0.002720,0.086118,-0.060082,-0.994472,-0.005247,-0.000465,0.004161,-4.324553,-14.974472,-43.489674,,,,,,,5
1508446665.818593,0.086317,0.060137,0.018974,-0.000534,0.003279,-0.000561,0.086054,-0.060101,-0.994476,-0.003748,-0.000766,0.005554,-4.327893,-14.974832,-43.489216,,,,,,,5
1508446665.838618,0.086415,0.060110,0.018965,-0.001601,0.007529,-0.000567,0.086152,-0.060074,-0.994469,-0.005311,-0.003342,0.004220,-4.326382,-14.974625,-43.489441,,,,,,,5
1508446665.858615,0.086530,0.060072,0.018959,-0.003713,0.009677,0.000503,0.086267,-0.060036,-0.994462,0.000358,-0.000434,0.005265,-4.319658,-14.972872,-43.490711,,,,,,,5
1508446665.878639,0.086736,0.060048,0.018949,-0.001580,0.007548,-0.000546,0.086471,-0.060012,-0.994445,0.000885,-0.000276,0.002517,-4.310180,-14.971399,-43.492161,,,,,,,5
1508446665.898643,0.086888,0.060014,0.018931,-0.001578,0.006482,-0.001612,0.086623,-0.059978,-0.994434,0.000047,-0.000569,0.000446,-4.306814,-14.970736,-43.492722,,,,,,,5
1508446665.918641,0.087009,0.060044,0.018908,-0.004770,0.003297,-0.001640,0.086743,-0.060008,-0.994422,0.001331,-0.004400,0.001258,-4.296954,-14.972235,-43.493179,,,,,,,5
1508446665.938671,0.087201,0.060041,0.018887,-0.001577,0.001175,-0.000551,0.086933,-0.060005,-0.994405,0.002376,0.000114,0.000585,-4.291473,-14.971729,-43.493893,,,,,,,5
1508446665.958651,0.087240,0.059976,0.018895,-0.001576,-0.003070,0.000511,0.086973,-0.059940,-0.994406,0.002612,0.000873,0.000219,-4.287522,-14.970707,-43.494640,,,,,,,5
1508446665.978667,0.087362,0.059826,0.018900,0.000552,-0.002008,0.000529,0.087095,-0.059790,-0.994404,0.000185,-0.000208,0.003285,-4.280495,-14.961272,-43.498573,,,,,,,5
1508446665.998703,0.087260,0.059891,0.018904,0.000553,0.000113,-0.000534,0.086993,-0.059855,-0.994409,-0.003542,-0.001180,0.006082,-4.280777,-14.962513,-43.498119,,,,,,,5
1508446666.018694,0.087185,0.060008,0.018898,0.001617,0.002237,-0.000524,0.086918,-0.059972,-0.994409,-0.001042,-0.001415,0.005014,-4.288496,-14.966814,-43.495880,,,,,,,5
1508446666.038728,0.087254,0.060053,0.018892,-0.000486,0.002277,-0.000516,0.086986,-0.060017,-0.994400,0.000584,0.000081,0.002228,-4.286813,-14.971806,-43.494328,,,,,,,5
1508446666.058735,0.087288,0.060174,0.018876,0.000580,0.001214,-0.000508,0.087019,-0.060138,-0.994390,-0.000792,-0.003094,-0.001231,-4.282841,-14.973334,-43.494194,,,,,,,5
1508446666.078733,0.087360,0.060227,0.018866,-0.003678,-0.000908,-0.000544,0.087091,-0.060191,-0.994380,0.001853,-0.001958,-0.000752,-4.282530,-14.978609,-43.492409,,,,,,,5
1508446666.098746,0.087426,0.060226,0.018831,-0.002609,-0.005161,-0.001604,0.087156,-0.060190,-0.994375,0.002733,-0.001288,0.001821,-4.279573,-14.978644,-43.492687,,,,,,,5
1508446666.118742,0.087346,0.060099,0.018748,-0.000471,-0.011547,-0.004785,0.087077,-0.060063,-0.994389,0.001668,0.000981,0.001912,-4.277399,-14.976331,-43.493698,,,,,,,5
1508446666.138760,0.087151,0.060104,0.018664,0.001653,-0.011536,-0.001573,0.086884,-0.060068,-0.994406,0.001526,0.000818,0.003393,-4.281963,-14.975119,-43.493668,,,,,,,5
1508446666.158784,0.087033,0.060127,0.018647,-0.000479,-0.010469,-0.000525,0.086766,-0.060091,-0.994415,0.001933,-0.001845,0.001266,-4.289728,-14.976997,-43.492252,,,,,,,5
1508446666.178800,0.086928,0.060086,0.018631,-0.004718,-0.005132,-0.000536,0.086662,-0.060050,-0.994426,0.000695,-0.001199,0.004818,-4.295205,-14.976293,-43.491955,,,,,,,5
1508446666.198786,0.086985,0.060012,0.018627,-0.003661,0.006557,0.000546,0.086719,-0.059976,-0.994426,-0.002063,0.000314,0.007030,-4.296586,-14.974518,-43.492432,,,,,,,5
1508446666.218817,0.087045,0.059995,0.018686,-0.000474,0.012937,0.002707,0.086779,-0.059959,-0.994422,-0.003389,-0.001991,0.001700,-4.294368,-14.971102,-43.493824,,,,,,,5
1508446666.238833,0.087421,0.060031,0.018726,-0.003667,0.013997,0.001617,0.087152,-0.059994,-0.994387,0.002966,-0.001697,0.003039,-4.278855,-14.972966,-43.494709,,,,,,,5
1508446666.258818,0.087801,0.059889,0.018743,-0.007925,0.020366,-0.000543,0.087531,-0.059853,-0.994362,0.002374,-0.000572,0.002190,-4.272234,-14.971093,-43.496006,,,,,,,5
1508446666.278824,0.088196,0.059477,0.018763,-0.008991,0.015063,0.001573,0.087925,-0.059442,-0.994352,-0.000157,0.001810,0.000379,-4.245141,-14.952475,-43.505062,,,,,,,5
1508446666.298865,0.088342,0.059221,0.018790,-0.004726,0.004434,0.000536,0.088073,-0.059186,-0.994354,-0.000243,0.002118,0.004684,-4.236840,-14.940241,-43.510075,,,,,,,5
1508446666.318873,0.088372,0.059118,0.018791,-0.006853,0.003369,-0.000547,0.088103,-0.059083,-0.994358,-0.001128,-0.000502,0.003925,-4.234815,-14.935573,-43.511875,,,,,,,5
1508446666.338885,0.088591,0.059022,0.018733,-0.000428,-0.003000,-0.003671,0.088321,-0.058988,-0.994344,0.004041,0.000135,0.005727,-4.229232,-14.928478,-43.514854,,,,,,,5
1508446666.358898,0.088533,0.058951,0.018574,0.002782,-0.011522,-0.010039,0.088263,-0.058917,-0.994353,0.002893,0.002353,0.002379,-4.226555,-14.928905,-43.514965,,,,,,,5
1508446666.378901,0.088201,0.059262,0.018475,0.009159,-0.022115,-0.000412,0.087932,-0.059228,-0.994364,-0.000148,-0.004203,0.002741,-4.228994,-14.931978,-43.513676,,,,,,,5
1508446666.398906,0.087948,0.059685,0.018495,0.002772,-0.031664,0.001658,0.087678,-0.059650,-0.994361,0.007659,-0.004895,-0.002923,-4.251230,-14.953027,-43.504280,,,,,,,5
1508446666.418929,0.087866,0.059737,0.018466,-0.011066,-0.025292,-0.001646,0.087596,-0.059701,-0.994365,0.008625,-0.002402,0.001980,-4.257722,-14.961113,-43.500862,,,,,,,5
1508446666.438925,0.087441,0.059446,0.018453,-0.005748,-0.018917,-0.000532,0.087175,-0.059411,-0.994420,-0.002748,0.003747,0.006154,-4.260043,-14.955723,-43.502491,,,,,,,5
1508446666.458941,0.086868,0.059252,0.018470,-0.001492,-0.010425,-0.001556,0.086607,-0.059217,-0.994481,-0.006956,0.003920,0.005437,-4.286468,-14.945003,-43.503582,,,,,,,5
1508446666.478941,0.086644,0.059162,0.018379,-0.002549,-0.010439,-0.005823,0.086384,-0.059128,-0.994506,-0.002430,0.000671,0.002303,-4.302517,-14.938054,-43.504379,,,,,,,5
1508446666.498952,0.086241,0.059028,0.018282,-0.003613,-0.015747,-0.004771,0.085984,-0.058994,-0.994548,-0.003785,0.001239,0.001003,-4.307113,-14.936964,-43.504299,,,,,,,5
1508446666.518977,0.085997,0.059009,0.018235,0.001730,-0.000856,-0.002564,0.085741,-0.058975,-0.994570,-0.002459,-0.002564,0.003253,-4.330540,-14.931761,-43.503761,,,,,,,5
1508446666.538969,0.086007,0.059229,0.018216,0.004920,0.000212,-0.000407,0.085751,-0.059195,-0.994557,-0.001125,-0.005442,0.003773,-4.329683,-14.933193,-43.503357,,,,,,,5
1508446666.558990,0.086016,0.059249,0.018227,-0.003600,0.001283,0.000588,0.085760,-0.059214,-0.994555,-0.003438,-0.005361,0.002047,-4.330134,-14.942630,-43.500069,,,,,,,5
1508446666.579002,0.086126,0.059154,0.018212,-0.013182,0.011900,-0.002677,0.085869,-0.059120,-0.994551,0.001899,-0.002800,0.001478,-4.327601,-14.941426,-43.500732,,,,,,,5
1508446666.599027,0.086420,0.058960,0.018195,-0.007860,0.008718,-0.000506,0.086163,-0.058926,-0.994537,-0.000576,0.000408,0.001754,-4.315739,-14.934750,-43.504204,,,,,,,5
1508446666.619011,0.086496,0.058918,0.018244,0.000658,-0.002960,0.002750,0.086239,-0.058884,-0.994533,0.001820,0.000535,0.002696,-4.310562,-14.929094,-43.506660,,,,,,,5
1508446666.639035,0.086453,0.058854,0.018305,-0.001469,-0.008270,0.002728,0.086196,-0.058820,-0.994540,0.003373,0.001142,0.002994,-4.309353,-14.925353,-43.508064,,,,,,,5
1508446666.659059,0.086350,0.058827,0.018363,0.003884,-0.010386,0.003856,0.086094,-0.058793,-0.994551,0.000698,0.001329,0.005919,-4.315506,-14.923796,-43.507988,,,,,,,5
1508446666.679072,0.086123,0.058830,0.018406,0.001757,-0.008267,0.001711,0.085868,-0.058796,-0.994570,-0.001639,0.002400,0.009585,-4.319284,-14.923882,-43.507584,,,,,,,5
1508446666.699054,0.085951,0.058853,0.018389,0.000695,-0.002966,-0.001488,0.085697,-0.058819,-0.994584,-0.002185,-0.000019,0.003846,-4.331309,-14.923767,-43.506428,,,,,,,5
1508446666.719091,0.085977,0.058767,0.018349,-0.003565,0.006590,-0.003646,0.085723,-0.058733,-0.994586,-0.001204,0.001223,0.002124,-4.332964,-14.922964,-43.506538,,,,,,,5
1508446666.739100,0.086139,0.058601,0.018334,-0.005705,0.017226,-0.000461,0.085885,-0.058568,-0.994582,-0.001839,0.001790,0.002501,-4.330468,-14.919897,-43.507839,,,,,,,5
1508446666.759099,0.086554,0.058580,0.018330,-0.001445,0.015099,-0.000428,0.086298,-0.058546,-0.994548,0.001974,-0.000673,0.004267,-4.313079,-14.912205,-43.512203,,,,,,,5
1508446666.779124,0.087058,0.058622,0.018283,-0.001437,0.003411,-0.001501,0.086799,-0.058588,-0.994502,0.006508,-0.001577,-0.000082,-4.292840,-14.913624,-43.513718,,,,,,,5
1508446666.799128,0.087252,0.058522,0.018206,-0.001427,-0.010405,-0.003641,0.086992,-0.058488,-0.994491,0.006011,0.001100,0.000213,-4.278361,-14.913116,-43.515320,,,,,,,5
1508446666.819129,0.087055,0.058586,0.018184,0.004990,-0.022070,0.001748,0.086796,-0.058552,-0.994504,0.003154,-0.001354,0.000073,-4.281708,-14.911867,-43.515415,,,,,,,5
1508446666.839140,0.086459,0.058916,0.018307,0.008179,-0.032672,0.008154,0.086202,-0.058882,-0.994536,-0.000035,-0.006548,-0.000230,-4.295579,-14.917287,-43.512192,,,,,,,5
1508446666.859157,0.085729,0.059010,0.018425,0.001796,-0.036926,0.005969,0.085475,-0.058976,-0.994593,0.000828,-0.005141,0.002665,-4.319289,-14.929250,-43.505741,,,,,,,5
1508446666.879176,0.085099,0.059033,0.018511,0.000731,-0.027371,0.003838,0.084848,-0.058999,-0.994646,0.000601,0.001748,0.007616,-4.366767,-14.930931,-43.500423,,,,,,,5
1508446666.899189,0.084889,0.059132,0.018593,0.007109,-0.014618,0.006030,0.084638,-0.059098,-0.994658,0.004671,-0.000976,0.005949,-4.382093,-14.930562,-43.499008,,,,,,,5
1508446666.919185,0.084930,0.059237,0.018662,0.000721,-0.007185,0.003853,0.084679,-0.059203,-0.994648,0.008079,-0.000993,0.005375,-4.389017,-14.936325,-43.496334,,,,,,,5
1508446666.939210,0.084754,0.059127,0.018753,-0.003541,-0.006117,0.004884,0.084505,-0.059092,-0.994669,-0.005358,0.001079,0.003336,-4.383354,-14.935041,-43.497345,,,,,,,5
1508446666.959221,0.084326,0.059038,0.018842,-0.001403,-0.016749,0.002764,0.084079,-0.059004,-0.994711,-0.005527,0.001936,-0.000071,-4.406861,-14.928919,-43.497074,,,,,,,5
1508446666.979213,0.083814,0.059013,0.018838,-0.000328,-0.017830,-0.002552,0.083570,-0.058979,-0.994755,-0.005094,0.000400,-0.000942,-4.414714,-14.928211,-43.496517,,,,,,,5
1508446666.999238,0.083205,0.059142,0.018783,0.001831,-0.004024,-0.003567,0.082964,-0.059107,-0.994798,-0.007387,-0.001516,0.005479,-4.449945,-14.930923,-43.491997,,,,,,,5
1508446667.019254,0.083041,0.059248,0.018695,0.003956,0.012964,-0.005667,0.082800,-0.059213,-0.994805,-0.006888,-0.000708,0.005914,-4.460936,-14.936617,-43.488914,,,,,,,5
1508446667.039241,0.083217,0.059344,0.018599,0.002888,0.015092,-0.004609,0.082975,-0.059309,-0.994785,-0.005658,-0.000918,0.003071,-4.461874,-14.939733,-43.487747,,,,,,,5
1508446667.059270,0.083417,0.059348,0.018516,0.001823,0.012972,-0.003555,0.083173,-0.059313,-0.994768,-0.000806,0.000841,0.001803,-4.449080,-14.944820,-43.487316,,,,,,,5
1508446667.079286,0.083546,0.059386,0.018429,0.007151,0.007654,-0.004579,0.083301,-0.059351,-0.994755,-0.002338,0.000849,-0.000957,-4.446640,-14.944489,-43.487679,,,,,,,5
1508446667.099296,0.083547,0.059649,0.018367,0.012475,-0.005085,-0.001351,0.083302,-0.059614,-0.994740,-0.000111,-0.001742,-0.001537,-4.438616,-14.949131,-43.486900,,,,,,,5
1508446667.119293,0.083559,0.060063,0.018356,0.009283,-0.022065,0.002869,0.083312,-0.060027,-0.994714,0.008058,-0.004335,-0.010978,-4.441898,-14.970566,-43.479191,,,,,,,5
1508446667.139319,0.083396,0.060410,0.018458,0.006125,-0.052841,0.010292,0.083147,-0.060373,-0.994707,0.016935,-0.005164,-0.024504,-4.451173,-14.985577,-43.473068,,,,,,,5
1508446667.159329,0.082123,0.060658,0.018700,-0.001308,-0.114429,0.016573,0.081880,-0.060621,-0.994797,0.015471,-0.008471,-0.065750,-4.467184,-14.995081,-43.468151,,,,,,,5
1508446667.179342,0.079258,0.060184,0.019185,-0.044963,-0.150489,0.026833,0.079032,-0.060148,-0.995056,0.015054,-0.017977,-0.081909,-4.506755,-14.999281,-43.462616,,,,,,,5
1508446667.199339,0.076115,0.058470,0.020081,-0.113133,-0.163135,0.045426,0.075912,-0.058437,-0.995401,0.005982,-0.045796,-0.073645,-4.743419,-14.919847,-43.464771,,,,,,,5
1508446667.219362,0.072110,0.055714,0.021445,-0.152530,-0.221481,0.063157,0.071936,-0.055685,-0.995854,0.017160,-0.039301,-0.054180,-4.823822,-14.865339,-43.474594,,,,,,,5
1508446667.239352,0.067061,0.052832,0.023155,-0.142966,-0.252226,0.082378,0.066917,-0.052807,-0.996360,0.030068,-0.000263,0.000907,-5.146928,-14.660013,-43.507256,,,,,,,5
1508446667.259383,0.062606,0.050208,0.025096,-0.111050,-0.245821,0.095423,0.062486,-0.050187,-0.996783,0.017577,0.007386,0.021213,-5.362647,-14.524718,-43.526577,,,,,,,5
1508446667.279394,0.056968,0.048711,0.027298,-0.066331,-0.294662,0.109597,0.056870,-0.048692,-0.997194,0.012329,0.006730,0.024965,-5.485927,-14.474077,-43.528084,,,,,,,5
1508446667.299384,0.051199,0.047491,0.029398,-0.073736,-0.259659,0.091481,0.051119,-0.047473,-0.997564,0.001157,0.004230,0.045507,-5.906891,-14.364491,-43.509289,,,,,,,5
1508446667.319415,0.046988,0.045973,0.031066,-0.075880,-0.184277,0.078744,0.046921,-0.045957,-0.997841,-0.017838,-0.004275,0.035164,-6.079238,-14.305919,-43.504845,,,,,,,5
1508446667.339321,0.042175,0.045359,0.032990,-0.059944,-0.168297,0.094859,0.042119,-0.045344,-0.998083,-0.034261,-0.015722,-0.010904,-6.217331,-14.250171,-43.503632,,,,,,,5
1508446667.359347,0.038757,0.043652,0.035233,-0.117484,-0.157566,0.116752,0.038710,-0.043638,-0.998297,-0.017531,-0.053682,-0.080270,-6.537566,-14.161436,-43.485657,,,,,,,5
1508446667.379358,0.036398,0.041206,0.037698,-0.262320,-0.059785,0.108177,0.036359,-0.041195,-0.998489,0.005816,-0.041630,-0.040115,-6.690888,-14.066679,-43.493092,,,,,,,5
1508446667.399354,0.035872,0.034936,0.039747,-0.328309,-0.015227,0.081048,0.035842,-0.034929,-0.998747,0.007035,-0.025099,-0.009188,-6.726444,-13.938772,-43.528774,,,,,,,5
1508446667.419363,0.034602,0.027606,0.041396,-0.261189,-0.051437,0.065603,0.034581,-0.027602,-0.999021,-0.015539,0.041640,0.039762,-6.790657,-13.509898,-43.653843,,,,,,,5
1508446667.439389,0.033116,0.023820,0.042780,-0.149373,-0.085491,0.065435,0.033101,-0.023818,-0.999168,-0.024037,0.042434,0.017357,-6.885258,-13.244820,-43.720203,,,,,,,5
1508446667.459371,0.031291,0.021565,0.044366,-0.116410,-0.046154,0.079579,0.031279,-0.021564,-0.999278,-0.010985,-0.002362,-0.005025,-6.953489,-13.151922,-43.737446,,,,,,,5
1508446667.479384,0.031335,0.018384,0.045967,-0.194120,0.030349,0.069433,0.031324,-0.018383,-0.999340,0.001375,-0.028309,-0.000187,-7.024797,-12.991662,-43.773933,,,,,,,5
1508446667.499420,0.031861,0.014563,0.047183,-0.261158,0.049410,0.042276,0.031852,-0.014563,-0.999386,-0.012535,-0.028528,0.021313,-7.022655,-12.946711,-43.787590,,,,,,,5
1508446667.519405,0.032606,0.009274,0.047917,-0.264309,0.033406,0.022008,0.032599,-0.009274,-0.999425,-0.025122,-0.015171,0.018758,-6.998776,-12.651029,-43.877747,,,,,,,5
1508446667.539429,0.032537,0.004393,0.048463,-0.244075,0.036570,0.018983,0.032531,-0.004393,-0.999461,-0.020934,-0.003801,0.002864,-6.968598,-12.365486,-43.963867,,,,,,,5
1508446667.559448,0.033337,-0.000473,0.049100,-0.247284,0.037664,0.027475,0.033331,0.000473,-0.999444,-0.015661,-0.014312,-0.025901,-6.971703,-12.152383,-44.022758,,,,,,,5
1508446667.579438,0.033627,-0.005610,0.050033,-0.265392,-0.002640,0.043266,0.033620,0.005610,-0.999419,-0.009114,-0.026957,-0.031358,-6.960324,-12.040671,-44.055244,,,,,,,5
1508446667.599456,0.033031,-0.011146,0.051167,-0.282420,-0.045098,0.050547,0.033023,0.011146,-0.999392,0.010571,-0.035087,-0.033536,-6.986475,-11.675654,-44.149254,,,,,,,5
1508446667.619456,0.032016,-0.016900,0.052530,-0.295218,-0.047171,0.063217,0.032006,0.016899,-0.999345,0.004158,-0.041359,-0.040267,-7.044553,-11.414680,-44.208229,,,,,,,5
1508446667.639475,0.031912,-0.023273,0.053867,-0.338888,0.025049,0.051199,0.031897,0.023271,-0.999220,-0.000586,-0.048830,-0.034990,-7.069890,-11.278036,-44.239243,,,,,,,5
1508446667.659487,0.033147,-0.028970,0.054950,-0.370844,0.102574,0.039282,0.033127,0.028966,-0.999031,-0.013749,-0.032110,-0.001198,-7.083260,-11.043269,-44.296299,,,,,,,5
1508446667.679518,0.035709,-0.036181,0.055907,-0.351686,0.135478,0.034141,0.035678,0.036173,-0.998708,-0.018542,-0.013666,0.017370,-6.983893,-10.628987,-44.413269,,,,,,,5
1508446667.699496,0.038423,-0.042825,0.056691,-0.323979,0.131171,0.021589,0.038378,0.042812,-0.998346,-0.014040,-0.004253,0.032876,-6.899804,-10.390898,-44.482697,,,,,,,5
1508446667.719519,0.040699,-0.049255,0.057233,-0.316503,0.119447,0.012060,0.040639,0.049235,-0.997960,0.004588,-0.004298,0.042501,-6.743162,-9.949777,-44.607399,,,,,,,5
1508446667.739551,0.043042,-0.055592,0.057650,-0.316493,0.113059,0.007796,0.042962,0.055563,-0.997530,0.010215,-0.008596,0.032626,-6.639821,-9.665189,-44.685402,,,,,,,5
1508446667.759538,0.045515,-0.061237,0.058256,-0.294134,0.079092,0.018602,0.045414,0.061199,-0.997092,0.011166,-0.015423,0.023871,-6.592010,-9.524013,-44.722778,,,,,,,5
1508446667.779560,0.046722,-0.066649,0.058953,-0.255791,0.047211,0.021024,0.046601,0.066599,-0.996691,0.013244,-0.010188,0.013247,-6.470861,-9.149829,-44.818489,,,,,,,5
1508446667.799583,0.048268,-0.071191,0.059427,-0.220620,0.049249,0.001086,0.048127,0.071131,-0.996305,0.012863,-0.003901,0.009519,-6.461236,-9.091796,-44.831684,,,,,,,5
1508446667.819566,0.049372,-0.075233,0.059399,-0.193969,0.056598,-0.019984,0.049212,0.075162,-0.995956,0.025525,-0.001950,0.016739,-6.370395,-8.792908,-44.904243,,,,,,,5
1508446667.839578,0.051404,-0.079342,0.059118,-0.195013,0.048070,-0.029581,0.051220,0.079259,-0.995537,0.023198,0.002162,0.017800,-6.307078,-8.577398,-44.954834,,,,,,,5
1508446667.859619,0.052736,-0.083257,0.058771,-0.193973,0.083141,-0.025287,0.052529,0.083161,-0.995151,0.006904,-0.005646,0.019946,-6.218635,-8.439096,-44.993317,,,,,,,5
1508446667.879622,0.055550,-0.087097,0.058377,-0.202487,0.135142,-0.042354,0.055311,0.086987,-0.994673,0.010134,-0.007534,0.021559,-6.133326,-8.266724,-45.037006,,,,,,,5
1508446667.899630,0.059826,-0.090730,0.057489,-0.186486,0.174348,-0.069876,0.059544,0.090605,-0.994105,0.010021,-0.007155,0.040034,-5.909520,-8.066150,-45.103249,,,,,,,5
1508446667.919647,0.064313,-0.094741,0.056016,-0.136386,0.169961,-0.102473,0.063980,0.094600,-0.993457,0.022034,0.012624,0.046924,-5.663349,-7.891658,-45.165657,,,,,,,5
1508446667.939638,0.066923,-0.096852,0.053716,-0.079881,0.122027,-0.130791,0.066559,0.096700,-0.993086,0.024932,0.016413,0.034177,-5.580075,-7.839871,-45.185036,,,,,,,5
1508446667.959650,0.068582,-0.099087,0.050886,-0.134112,0.085831,-0.161079,0.068192,0.098925,-0.992756,0.094467,-0.064684,-0.027462,-5.389202,-7.738603,-45.225639,,,,,,,5
