timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508522294.613899,-1.237355,1.537475,3.067905,-0.557729,0.196791,-0.014920,-0.031480,-0.999445,-0.010904,-0.019606,-0.158300,-0.722296,-19.073673,-39.269993,-7.925367,,,,,,,
1508522294.633896,-0.868742,1.527176,2.703733,-1.042511,0.267737,0.149361,-0.033294,-0.999049,-0.028161,-0.171448,-0.180425,-0.558372,-19.067570,-39.178291,-8.380816,,,,,,,
1508522294.653907,-0.601786,1.505339,2.441738,-1.397163,0.240513,0.209233,-0.037030,-0.997858,-0.053920,-0.186938,-0.165105,-0.414708,-19.145113,-38.924107,-9.334194,,,,,,,
1508522294.673927,-0.417783,1.475940,2.258338,-1.850129,-0.080983,-0.051352,-0.038429,-0.995505,-0.086567,-0.125329,-0.205835,-0.240764,-19.252474,-38.475979,-10.848498,,,,,,,
,,,,,,,,,,,,,,,,42.293396,-71.263855,58.112663,-1.000000,-1.000000,1508522294.631759,
1508522294.693930,-0.265462,1.440242,2.102919,-1.889085,-0.068044,-0.306138,-0.034154,-0.991490,-0.125624,0.038000,-0.160259,0.481199,-19.196882,-38.180481,-11.936476,,,,,,,
1508522294.713931,-0.160979,1.411724,1.998754,-1.376787,0.246573,-0.484807,-0.025389,-0.987375,-0.156355,0.254927,-0.120505,0.532880,-22.589426,-37.246349,-10.632141,,,,,,,
1508522294.733930,-0.079155,1.384720,1.937189,-1.482302,1.662580,-0.220551,-0.014629,-0.982738,-0.184425,0.053981,-0.326451,0.281425,-21.935244,-37.040928,-12.547126,,,,,,,
,,,,,,,,,,,,,,,,42.293396,-71.263855,58.102089,-1.000000,-1.000000,1508522294.697321,
1508522294.753947,-0.034798,1.353805,1.937116,-1.520643,2.202813,0.239511,-0.007490,-0.976550,-0.215162,-0.030443,-0.246992,0.069944,-21.487040,-36.766090,-14.041977,,,,,,,
1508522294.773963,-0.019836,1.325846,1.950429,-1.330132,0.806233,0.074992,-0.004810,-0.970149,-0.242461,-0.025860,0.002803,-0.118593,-21.129366,-36.358414,-15.563776,,,,,,,
1508522294.793958,-0.010996,1.298754,1.940020,-1.384401,-0.471579,-0.187285,-0.002955,-0.963224,-0.268683,0.209726,0.057401,0.080557,-20.886389,-35.866203,-16.970255,,,,,,,
1508522294.813978,-0.010566,1.272176,1.924775,-1.258634,-0.732972,-0.185380,-0.003108,-0.955743,-0.294185,0.304942,0.039148,0.203670,-20.944592,-35.258083,-18.133034,,,,,,,
1508522294.834000,-0.016807,1.250599,1.917614,-1.003441,-0.572162,-0.033022,-0.005290,-0.949173,-0.314709,0.288661,0.031495,0.246701,-20.944592,-35.258083,-18.133034,,,,,,,
1508522294.854011,-0.025104,1.230332,1.917643,-1.038829,-0.322241,0.039277,-0.008382,-0.942600,-0.333819,0.109334,-0.036068,0.235355,-20.282295,-32.592499,-20.559919,,,,,,,
1508522294.874013,-0.029672,1.208015,1.917655,-1.164512,-0.189431,0.025563,-0.010528,-0.934913,-0.354720,-0.033539,-0.043495,0.129149,-20.386965,-32.248302,-20.994556,,,,,,,
1508522294.894028,-0.030644,1.183889,1.914980,-1.214392,-0.170588,-0.062122,-0.011561,-0.926080,-0.377149,-0.090215,-0.029883,0.134458,-20.459455,-31.870571,-21.494886,,,,,,,
1508522294.914039,-0.020711,1.159800,1.899937,-1.221239,-0.238656,-0.389106,-0.008274,-0.916723,-0.399437,0.157871,0.088324,0.219383,-20.462603,-31.145468,-22.529854,,,,,,,
1508522294.934031,-0.003154,1.133263,1.872779,-1.413490,-0.428397,-0.602721,-0.001337,-0.905800,-0.423704,0.349512,0.078148,0.180631,-20.346558,-30.856014,-23.027737,,,,,,,
1508522294.954047,0.011673,1.104173,1.846355,-1.423157,-0.433528,-0.552762,0.005251,-0.893093,-0.449842,0.330045,0.057231,0.116117,-20.182695,-30.431395,-23.726393,,,,,,,
1508522294.974067,0.020853,1.079564,1.825199,-1.081424,-0.532305,-0.495713,0.009836,-0.881752,-0.471611,0.170050,0.085640,0.094932,-20.054628,-29.892237,-24.507528,,,,,,,
