timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508530893.049072,-0.035327,0.007890,2.626065,0.007547,0.068067,-0.006849,-0.035319,-0.007890,-0.999345,0.002543,0.004990,0.015397,12.021349,-7.015306,-22.903303,,,,,,,
,,,,,,,,,,,,,,,,42.293287,-71.263247,58.762432,-1.000000,-1.000000,1508530893.028286,
1508530893.069064,-0.033884,0.007900,2.626100,0.019240,0.059608,0.006018,-0.033876,-0.007900,-0.999395,0.002306,0.010464,0.002431,12.054868,-7.015199,-22.885712,,,,,,,
1508530893.089092,-0.033431,0.007863,2.626321,0.012875,-0.004114,0.010176,-0.033424,-0.007863,-0.999410,0.005378,0.010655,-0.006312,12.080753,-7.012736,-22.872814,,,,,,,
1508530893.109099,-0.033933,0.007514,2.626332,0.005476,-0.064715,-0.004837,-0.033926,-0.007514,-0.999396,0.005941,0.006248,-0.004312,12.077428,-7.010600,-22.875223,,,,,,,
1508530893.129085,-0.035859,0.007668,2.626195,0.012951,-0.104029,-0.005870,-0.035851,-0.007667,-0.999328,-0.002098,0.001686,-0.002091,12.059609,-7.007532,-22.885565,,,,,,,
1508530893.149119,-0.038581,0.008120,2.626470,0.023541,-0.104982,0.027224,-0.038570,-0.008120,-0.999223,-0.008763,-0.002256,0.006486,11.980632,-7.016500,-22.924263,,,,,,,
1508530893.169125,-0.040117,0.008704,2.627401,0.027713,-0.023092,0.053939,-0.040105,-0.008704,-0.999158,-0.000743,-0.000131,0.015362,11.925131,-7.040898,-22.945711,,,,,,,
1508530893.189129,-0.038933,0.009037,2.628570,0.013801,0.103348,0.058178,-0.038922,-0.009036,-0.999201,0.001507,0.001636,0.016108,11.918576,-7.054022,-22.945086,,,,,,,
1508530893.209123,-0.035622,0.008943,2.629766,-0.004329,0.149051,0.061258,-0.035613,-0.008943,-0.999326,0.010451,-0.000167,0.003781,11.984361,-7.080006,-22.902779,,,,,,,
1508530893.229151,-0.032904,0.009017,2.630989,0.001032,0.075750,0.061247,-0.032897,-0.009017,-0.999418,0.009612,-0.004213,-0.001436,12.047405,-7.094228,-22.865273,,,,,,,
1508530893.249160,-0.032495,0.009386,2.632075,0.019214,-0.045404,0.049593,-0.032488,-0.009386,-0.999428,0.007372,-0.003172,-0.004951,12.068258,-7.110848,-22.849108,,,,,,,
1508530893.269169,-0.034665,0.010087,2.632959,0.036316,-0.143181,0.040078,-0.034656,-0.010087,-0.999348,0.001499,-0.002441,-0.002376,12.023899,-7.141748,-22.862850,,,,,,,
1508530893.289155,-0.037678,0.010812,2.633766,0.033125,-0.141061,0.037923,-0.037667,-0.010811,-0.999232,0.001229,-0.000480,0.000773,11.949789,-7.170321,-22.892742,,,,,,,
1508530893.309187,-0.039692,0.011234,2.634611,0.009656,-0.069855,0.043107,-0.039679,-0.011234,-0.999149,0.000464,-0.003476,0.004337,11.916540,-7.181888,-22.906445,,,,,,,
1508530893.329195,-0.040294,0.011340,2.635548,0.003211,0.017285,0.050573,-0.040280,-0.011340,-0.999124,-0.010288,-0.002545,0.008447,11.866711,-7.205953,-22.924747,,,,,,,
1508530893.349196,-0.039581,0.011464,2.636681,0.008490,0.077864,0.059180,-0.039568,-0.011464,-0.999151,-0.005064,-0.000148,0.011389,11.860129,-7.211017,-22.926561,,,,,,,
1508530893.369215,-0.037343,0.011523,2.637926,0.012724,0.115056,0.062438,-0.037332,-0.011522,-0.999236,0.006220,0.004122,0.007293,11.876595,-7.233174,-22.911053,,,,,,,
